K,SepalLength,SepalWidth,PetalLength,PetalWidth,TrueClass,Cluster
4,6.6,2.9,4.6,1.3,Iris-versicolor,3
4,5.2,2.7,3.9,1.4,Iris-versicolor,1
4,5,2,3.5,1,Iris-versicolor,1
4,5.9,3,4.2,1.5,Iris-versicolor,1
4,6,2.2,4,1,Iris-versicolor,1
4,6.1,2.9,4.7,1.4,Iris-versicolor,3
4,5.6,2.9,3.6,1.3,Iris-versicolor,1
4,6.7,3.1,4.4,1.4,Iris-versicolor,3
4,5.6,3,4.5,1.5,Iris-versicolor,1
4,5.8,2.7,4.1,1,Iris-versicolor,1
4,6.2,2.2,4.5,1.5,Iris-versicolor,3
4,5.6,2.5,3.9,1.1,Iris-versicolor,1
4,5.9,3.2,4.8,1.8,Iris-versicolor,3
4,6.1,2.8,4,1.3,Iris-versicolor,1
4,6.3,2.5,4.9,1.5,Iris-versicolor,3
4,6.1,2.8,4.7,1.2,Iris-versicolor,3
4,6.4,2.9,4.3,1.3,Iris-versicolor,3
4,6.6,3,4.4,1.4,Iris-versicolor,3
4,6.8,2.8,4.8,1.4,Iris-versicolor,3
4,6.7,3,5,1.7,Iris-versicolor,3
4,6,2.9,4.5,1.5,Iris-versicolor,3
4,5.7,2.6,3.5,1,Iris-versicolor,1
4,5.5,2.4,3.8,1.1,Iris-versicolor,1
4,5.5,2.4,3.7,1,Iris-versicolor,1
4,5.8,2.7,3.9,1.2,Iris-versicolor,1
4,6,2.7,5.1,1.6,Iris-versicolor,3
4,5.4,3,4.5,1.5,Iris-versicolor,1
4,6,3.4,4.5,1.6,Iris-versicolor,3
4,6.7,3.1,4.7,1.5,Iris-versicolor,3
4,6.3,2.3,4.4,1.3,Iris-versicolor,3
4,5.6,3,4.1,1.3,Iris-versicolor,1
4,5.5,2.5,4,1.3,Iris-versicolor,1
4,5.5,2.6,4.4,1.2,Iris-versicolor,1
4,6.1,3,4.6,1.4,Iris-versicolor,3
4,5.8,2.6,4,1.2,Iris-versicolor,1
4,5,2.3,3.3,1,Iris-versicolor,1
4,5.6,2.7,4.2,1.3,Iris-versicolor,1
4,5.7,3,4.2,1.2,Iris-versicolor,1
4,5.7,2.9,4.2,1.3,Iris-versicolor,1
4,6.2,2.9,4.3,1.3,Iris-versicolor,3
4,5.1,2.5,3,1.1,Iris-versicolor,1
4,5.7,2.8,4.1,1.3,Iris-versicolor,1
4,6.3,3.3,6,2.5,Iris-virginica,2
4,5.8,2.7,5.1,1.9,Iris-virginica,3
4,7.1,3,5.9,2.1,Iris-virginica,2
4,6.3,2.9,5.6,1.8,Iris-virginica,3
4,6.5,3,5.8,2.2,Iris-virginica,2
4,7.6,3,6.6,2.1,Iris-virginica,2
4,4.9,2.5,4.5,1.7,Iris-virginica,1
4,7.3,2.9,6.3,1.8,Iris-virginica,2
4,6.7,2.5,5.8,1.8,Iris-virginica,2
4,7.2,3.6,6.1,2.5,Iris-virginica,2
4,6.5,3.2,5.1,2,Iris-virginica,3
4,6.4,2.7,5.3,1.9,Iris-virginica,3
4,6.8,3,5.5,2.1,Iris-virginica,2
4,5.7,2.5,5,2,Iris-virginica,3
4,5.8,2.8,5.1,2.4,Iris-virginica,3
4,6.4,3.2,5.3,2.3,Iris-virginica,3
4,6.5,3,5.5,1.8,Iris-virginica,3
4,7.7,3.8,6.7,2.2,Iris-virginica,2
4,7.7,2.6,6.9,2.3,Iris-virginica,2
4,6,2.2,5,1.5,Iris-virginica,3
4,6.9,3.2,5.7,2.3,Iris-virginica,2
4,5.6,2.8,4.9,2,Iris-virginica,3
4,7.7,2.8,6.7,2,Iris-virginica,2
4,6.3,2.7,4.9,1.8,Iris-virginica,3
4,6.7,3.3,5.7,2.1,Iris-virginica,2
4,7.2,3.2,6,1.8,Iris-virginica,2
4,6.2,2.8,4.8,1.8,Iris-virginica,3
4,6.1,3,4.9,1.8,Iris-virginica,3
4,6.4,2.8,5.6,2.1,Iris-virginica,2
4,7.2,3,5.8,1.6,Iris-virginica,2
4,7.4,2.8,6.1,1.9,Iris-virginica,2
4,7.9,3.8,6.4,2,Iris-virginica,2
4,6.4,2.8,5.6,2.2,Iris-virginica,2
4,6.3,2.8,5.1,1.5,Iris-virginica,3
4,6.1,2.6,5.6,1.4,Iris-virginica,3
4,7.7,3,6.1,2.3,Iris-virginica,2
4,6.3,3.4,5.6,2.4,Iris-virginica,2
4,6.4,3.1,5.5,1.8,Iris-virginica,3
4,6,3,4.8,1.8,Iris-virginica,3
4,6.9,3.1,5.4,2.1,Iris-virginica,2
4,6.7,3.1,5.6,2.4,Iris-virginica,2
4,6.9,3.1,5.1,2.3,Iris-virginica,2
4,5.8,2.7,5.1,1.9,Iris-virginica,3
4,6.8,3.2,5.9,2.3,Iris-virginica,2
4,6.7,3.3,5.7,2.5,Iris-virginica,2
4,6.7,3,5.2,2.3,Iris-virginica,2
4,6.3,2.5,5,1.9,Iris-virginica,3
4,6.5,3,5.2,2,Iris-virginica,3
4,6.2,3.4,5.4,2.3,Iris-virginica,3
4,5.9,3,5.1,1.8,Iris-virginica,3
5,5.1,3.5,1.4,0.2,Iris-setosa,0
5,4.9,3,1.4,0.2,Iris-setosa,1
5,4.7,3.2,1.3,0.2,Iris-setosa,1
5,4.6,3.1,1.5,0.2,Iris-setosa,1
5,5,3.6,1.4,0.2,Iris-setosa,0
5,5.4,3.9,1.7,0.4,Iris-setosa,0
5,4.6,3.4,1.4,0.3,Iris-setosa,1
5,5,3.4,1.5,0.2,Iris-setosa,0
5,4.4,2.9,1.4,0.2,Iris-setosa,1
5,4.9,3.1,1.5,0.1,Iris-setosa,1
5,5.4,3.7,1.5,0.2,Iris-setosa,0
5,4.8,3.4,1.6,0.2,Iris-setosa,1
5,4.8,3,1.4,0.1,Iris-setosa,1
5,4.3,3,1.1,0.1,Iris-setosa,1
5,5.8,4,1.2,0.2,Iris-setosa,0
5,5.7,4.4,1.5,0.4,Iris-setosa,0
5,5.4,3.9,1.3,0.4,Iris-setosa,0
5,5.1,3.5,1.4,0.3,Iris-setosa,0
5,5.7,3.8,1.7,0.3,Iris-setosa,0
5,5.1,3.8,1.5,0.3,Iris-setosa,0
5,5.4,3.4,1.7,0.2,Iris-setosa,0
5,5.1,3.7,1.5,0.4,Iris-setosa,0
5,4.6,3.6,1,0.2,Iris-setosa,1
5,5.1,3.3,1.7,0.5,Iris-setosa,0
5,4.8,3.4,1.9,0.2,Iris-setosa,1
5,5,3,1.6,0.2,Iris-setosa,1
5,5,3.4,1.6,0.4,Iris-setosa,0
5,5.2,3.5,1.5,0.2,Iris-setosa,0
5,5.2,3.4,1.4,0.2,Iris-setosa,0
5,4.7,3.2,1.6,0.2,Iris-setosa,1
5,4.8,3.1,1.6,0.2,Iris-setosa,1
5,5.4,3.4,1.5,0.4,Iris-setosa,0
5,5.2,4.1,1.5,0.1,Iris-setosa,0
5,5.5,4.2,1.4,0.2,Iris-setosa,0
5,4.9,3.1,1.5,0.1,Iris-setosa,1
5,5,3.2,1.2,0.2,Iris-setosa,1
5,5.5,3.5,1.3,0.2,Iris-setosa,0
5,4.9,3.1,1.5,0.1,Iris-setosa,1
5,4.4,3,1.3,0.2,Iris-setosa,1
5,5.1,3.4,1.5,0.2,Iris-setosa,0
5,5,3.5,1.3,0.3,Iris-setosa,0
5,4.5,2.3,1.3,0.3,Iris-setosa,1
5,4.4,3.2,1.3,0.2,Iris-setosa,1
5,5,3.5,1.6,0.6,Iris-setosa,0
5,5.1,3.8,1.9,0.4,Iris-setosa,0
5,4.8,3,1.4,0.3,Iris-setosa,1
5,5.1,3.8,1.6,0.2,Iris-setosa,0
5,4.6,3.2,1.4,0.2,Iris-setosa,1
5,5.3,3.7,1.5,0.2,Iris-setosa,0
5,5,3.3,1.4,0.2,Iris-setosa,1
5,7,3.2,4.7,1.4,Iris-versicolor,2
5,6.4,3.2,4.5,1.5,Iris-versicolor,2
5,6.9,3.1,4.9,1.5,Iris-versicolor,2
5,5.5,2.3,4,1.3,Iris-versicolor,4
5,6.5,2.8,4.6,1.5,Iris-versicolor,2
5,5.7,2.8,4.5,1.3,Iris-versicolor,4
5,6.3,3.3,4.7,1.6,Iris-versicolor,2
5,4.9,2.4,3.3,1,Iris-versicolor,4
5,6.6,2.9,4.6,1.3,Iris-versicolor,2
5,5.2,2.7,3.9,1.4,Iris-versicolor,4
5,5,2,3.5,1,Iris-versicolor,4
5,5.9,3,4.2,1.5,Iris-versicolor,4
5,6,2.2,4,1,Iris-versicolor,4
5,6.1,2.9,4.7,1.4,Iris-versicolor,2
5,5.6,2.9,3.6,1.3,Iris-versicolor,4
5,6.7,3.1,4.4,1.4,Iris-versicolor,2
5,5.6,3,4.5,1.5,Iris-versicolor,4
5,5.8,2.7,4.1,1,Iris-versicolor,4
5,6.2,2.2,4.5,1.5,Iris-versicolor,2
5,5.6,2.5,3.9,1.1,Iris-versicolor,4
5,5.9,3.2,4.8,1.8,Iris-versicolor,2
5,6.1,2.8,4,1.3,Iris-versicolor,4
5,6.3,2.5,4.9,1.5,Iris-versicolor,2
5,6.1,2.8,4.7,1.2,Iris-versicolor,2
5,6.4,2.9,4.3,1.3,Iris-versicolor,2
5,6.6,3,4.4,1.4,Iris-versicolor,2
5,6.8,2.8,4.8,1.4,Iris-versicolor,2
5,6.7,3,5,1.7,Iris-versicolor,2
5,6,2.9,4.5,1.5,Iris-versicolor,2
5,5.7,2.6,3.5,1,Iris-versicolor,4
5,5.5,2.4,3.8,1.1,Iris-versicolor,4
5,5.5,2.4,3.7,1,Iris-versicolor,4
5,5.8,2.7,3.9,1.2,Iris-versicolor,4
5,6,2.7,5.1,1.6,Iris-versicolor,2
5,5.4,3,4.5,1.5,Iris-versicolor,4
5,6,3.4,4.5,1.6,Iris-versicolor,2
5,6.7,3.1,4.7,1.5,Iris-versicolor,2
5,6.3,2.3,4.4,1.3,Iris-versicolor,2
5,5.6,3,4.1,1.3,Iris-versicolor,4
5,5.5,2.5,4,1.3,Iris-versicolor,4
5,5.5,2.6,4.4,1.2,Iris-versicolor,4
5,6.1,3,4.6,1.4,Iris-versicolor,2
5,5.8,2.6,4,1.2,Iris-versicolor,4
5,5,2.3,3.3,1,Iris-versicolor,4
5,5.6,2.7,4.2,1.3,Iris-versicolor,4
5,5.7,3,4.2,1.2,Iris-versicolor,4
5,5.7,2.9,4.2,1.3,Iris-versicolor,4
5,6.2,2.9,4.3,1.3,Iris-versicolor,2
5,5.1,2.5,3,1.1,Iris-versicolor,4
5,5.7,2.8,4.1,1.3,Iris-versicolor,4
5,6.3,3.3,6,2.5,Iris-virginica,3
5,5.8,2.7,5.1,1.9,Iris-virginica,2
5,7.1,3,5.9,2.1,Iris-virginica,3
5,6.3,2.9,5.6,1.8,Iris-virginica,3
5,6.5,3,5.8,2.2,Iris-virginica,3
5,7.6,3,6.6,2.1,Iris-virginica,3
5,4.9,2.5,4.5,1.7,Iris-virginica,4
5,7.3,2.9,6.3,1.8,Iris-virginica,3
5,6.7,2.5,5.8,1.8,Iris-virginica,3
5,7.2,3.6,6.1,2.5,Iris-virginica,3
5,6.5,3.2,5.1,2,Iris-virginica,2
5,6.4,2.7,5.3,1.9,Iris-virginica,2
5,6.8,3,5.5,2.1,Iris-virginica,3
5,5.7,2.5,5,2,Iris-virginica,2
5,5.8,2.8,5.1,2.4,Iris-virginica,2
5,6.4,3.2,5.3,2.3,Iris-virginica,3
5,6.5,3,5.5,1.8,Iris-virginica,3
5,7.7,3.8,6.7,2.2,Iris-virginica,3
5,7.7,2.6,6.9,2.3,Iris-virginica,3
5,6,2.2,5,1.5,Iris-virginica,2
5,6.9,3.2,5.7,2.3,Iris-virginica,3
5,5.6,2.8,4.9,2,Iris-virginica,2
5,7.7,2.8,6.7,2,Iris-virginica,3
5,6.3,2.7,4.9,1.8,Iris-virginica,2
5,6.7,3.3,5.7,2.1,Iris-virginica,3
5,7.2,3.2,6,1.8,Iris-virginica,3
5,6.2,2.8,4.8,1.8,Iris-virginica,2
5,6.1,3,4.9,1.8,Iris-virginica,2
5,6.4,2.8,5.6,2.1,Iris-virginica,3
5,7.2,3,5.8,1.6,Iris-virginica,3
5,7.4,2.8,6.1,1.9,Iris-virginica,3
5,7.9,3.8,6.4,2,Iris-virginica,3
5,6.4,2.8,5.6,2.2,Iris-virginica,3
5,6.3,2.8,5.1,1.5,Iris-virginica,2
5,6.1,2.6,5.6,1.4,Iris-virginica,2
5,7.7,3,6.1,2.3,Iris-virginica,3
5,6.3,3.4,5.6,2.4,Iris-virginica,3
5,6.4,3.1,5.5,1.8,Iris-virginica,3
5,6,3,4.8,1.8,Iris-virginica,2
5,6.9,3.1,5.4,2.1,Iris-virginica,3
5,6.7,3.1,5.6,2.4,Iris-virginica,3
5,6.9,3.1,5.1,2.3,Iris-virginica,3
5,5.8,2.7,5.1,1.9,Iris-virginica,2
5,6.8,3.2,5.9,2.3,Iris-virginica,3
5,6.7,3.3,5.7,2.5,Iris-virginica,3
5,6.7,3,5.2,2.3,Iris-virginica,3
5,6.3,2.5,5,1.9,Iris-virginica,2
5,6.5,3,5.2,2,Iris-virginica,2
5,6.2,3.4,5.4,2.3,Iris-virginica,3
5,5.9,3,5.1,1.8,Iris-virginica,2
6,5.1,3.5,1.4,0.2,Iris-setosa,4
6,4.9,3,1.4,0.2,Iris-setosa,1
6,4.7,3.2,1.3,0.2,Iris-setosa,1
6,4.6,3.1,1.5,0.2,Iris-setosa,1
6,5,3.6,1.4,0.2,Iris-setosa,4
6,5.4,3.9,1.7,0.4,Iris-setosa,4
6,4.6,3.4,1.4,0.3,Iris-setosa,1
6,5,3.4,1.5,0.2,Iris-setosa,4
6,4.4,2.9,1.4,0.2,Iris-setosa,1
6,4.9,3.1,1.5,0.1,Iris-setosa,1
6,5.4,3.7,1.5,0.2,Iris-setosa,4
6,4.8,3.4,1.6,0.2,Iris-setosa,1
6,4.8,3,1.4,0.1,Iris-setosa,1
6,4.3,3,1.1,0.1,Iris-setosa,1
6,5.8,4,1.2,0.2,Iris-setosa,4
6,5.7,4.4,1.5,0.4,Iris-setosa,4
6,5.4,3.9,1.3,0.4,Iris-setosa,4
6,5.1,3.5,1.4,0.3,Iris-setosa,4
6,5.7,3.8,1.7,0.3,Iris-setosa,4
6,5.1,3.8,1.5,0.3,Iris-setosa,4
6,5.4,3.4,1.7,0.2,Iris-setosa,4
6,5.1,3.7,1.5,0.4,Iris-setosa,4
6,4.6,3.6,1,0.2,Iris-setosa,1
6,5.1,3.3,1.7,0.5,Iris-setosa,4
6,4.8,3.4,1.9,0.2,Iris-setosa,1
6,5,3,1.6,0.2,Iris-setosa,1
6,5,3.4,1.6,0.4,Iris-setosa,4
6,5.2,3.5,1.5,0.2,Iris-setosa,4
6,5.2,3.4,1.4,0.2,Iris-setosa,4
6,4.7,3.2,1.6,0.2,Iris-setosa,1
6,4.8,3.1,1.6,0.2,Iris-setosa,1
6,5.4,3.4,1.5,0.4,Iris-setosa,4
6,5.2,4.1,1.5,0.1,Iris-setosa,4
6,5.5,4.2,1.4,0.2,Iris-setosa,4
6,4.9,3.1,1.5,0.1,Iris-setosa,1
6,5,3.2,1.2,0.2,Iris-setosa,1
6,5.5,3.5,1.3,0.2,Iris-setosa,4
6,4.9,3.1,1.5,0.1,Iris-setosa,1
6,4.4,3,1.3,0.2,Iris-setosa,1
6,5.1,3.4,1.5,0.2,Iris-setosa,4
6,5,3.5,1.3,0.3,Iris-setosa,4
6,4.5,2.3,1.3,0.3,Iris-setosa,1
6,4.4,3.2,1.3,0.2,Iris-setosa,1
6,5,3.5,1.6,0.6,Iris-setosa,4
6,5.1,3.8,1.9,0.4,Iris-setosa,4
6,4.8,3,1.4,0.3,Iris-setosa,1
6,5.1,3.8,1.6,0.2,Iris-setosa,4
6,4.6,3.2,1.4,0.2,Iris-setosa,1
6,5.3,3.7,1.5,0.2,Iris-setosa,4
6,5,3.3,1.4,0.2,Iris-setosa,1
6,7,3.2,4.7,1.4,Iris-versicolor,2
6,6.4,3.2,4.5,1.5,Iris-versicolor,2
6,6.9,3.1,4.9,1.5,Iris-versicolor,2
6,5.5,2.3,4,1.3,Iris-versicolor,5
6,6.5,2.8,4.6,1.5,Iris-versicolor,2
6,5.7,2.8,4.5,1.3,Iris-versicolor,0
6,6.3,3.3,4.7,1.6,Iris-versicolor,2
6,4.9,2.4,3.3,1,Iris-versicolor,5
6,6.6,2.9,4.6,1.3,Iris-versicolor,2
6,5.2,2.7,3.9,1.4,Iris-versicolor,5
6,5,2,3.5,1,Iris-versicolor,5
6,5.9,3,4.2,1.5,Iris-versicolor,0
6,6,2.2,4,1,Iris-versicolor,0
6,6.1,2.9,4.7,1.4,Iris-versicolor,0
6,5.6,2.9,3.6,1.3,Iris-versicolor,5
6,6.7,3.1,4.4,1.4,Iris-versicolor,2
6,5.6,3,4.5,1.5,Iris-versicolor,0
6,5.8,2.7,4.1,1,Iris-versicolor,0
6,6.2,2.2,4.5,1.5,Iris-versicolor,0
6,5.6,2.5,3.9,1.1,Iris-versicolor,5
6,5.9,3.2,4.8,1.8,Iris-versicolor,2
6,6.1,2.8,4,1.3,Iris-versicolor,0
6,6.3,2.5,4.9,1.5,Iris-versicolor,2
6,6.1,2.8,4.7,1.2,Iris-versicolor,0
6,6.4,2.9,4.3,1.3,Iris-versicolor,0
6,6.6,3,4.4,1.4,Iris-versicolor,2
6,6.8,2.8,4.8,1.4,Iris-versicolor,2
6,6.7,3,5,1.7,Iris-versicolor,2
6,6,2.9,4.5,1.5,Iris-versicolor,0
6,5.7,2.6,3.5,1,Iris-versicolor,5
6,5.5,2.4,3.8,1.1,Iris-versicolor,5
6,5.5,2.4,3.7,1,Iris-versicolor,5
6,5.8,2.7,3.9,1.2,Iris-versicolor,0
6,6,2.7,5.1,1.6,Iris-versicolor,2
6,5.4,3,4.5,1.5,Iris-versicolor,0
6,6,3.4,4.5,1.6,Iris-versicolor,0
6,6.7,3.1,4.7,1.5,Iris-versicolor,2
6,6.3,2.3,4.4,1.3,Iris-versicolor,0
6,5.6,3,4.1,1.3,Iris-versicolor,0
6,5.5,2.5,4,1.3,Iris-versicolor,5
6,5.5,2.6,4.4,1.2,Iris-versicolor,0
6,6.1,3,4.6,1.4,Iris-versicolor,0
6,5.8,2.6,4,1.2,Iris-versicolor,0
6,5,2.3,3.3,1,Iris-versicolor,5
6,5.6,2.7,4.2,1.3,Iris-versicolor,0
6,5.7,3,4.2,1.2,Iris-versicolor,0
6,5.7,2.9,4.2,1.3,Iris-versicolor,0
6,6.2,2.9,4.3,1.3,Iris-versicolor,0
6,5.1,2.5,3,1.1,Iris-versicolor,5
6,5.7,2.8,4.1,1.3,Iris-versicolor,0
6,6.3,3.3,6,2.5,Iris-virginica,3
6,5.8,2.7,5.1,1.9,Iris-virginica,2
6,7.1,3,5.9,2.1,Iris-virginica,3
6,6.3,2.9,5.6,1.8,Iris-virginica,2
6,6.5,3,5.8,2.2,Iris-virginica,3
6,7.6,3,6.6,2.1,Iris-virginica,3
6,4.9,2.5,4.5,1.7,Iris-virginica,0
6,7.3,2.9,6.3,1.8,Iris-virginica,3
6,6.7,2.5,5.8,1.8,Iris-virginica,3
6,7.2,3.6,6.1,2.5,Iris-virginica,3
6,6.5,3.2,5.1,2,Iris-virginica,2
6,6.4,2.7,5.3,1.9,Iris-virginica,2
6,6.8,3,5.5,2.1,Iris-virginica,3
6,5.7,2.5,5,2,Iris-virginica,2
6,5.8,2.8,5.1,2.4,Iris-virginica,2
6,6.4,3.2,5.3,2.3,Iris-virginica,2
6,6.5,3,5.5,1.8,Iris-virginica,2
6,7.7,3.8,6.7,2.2,Iris-virginica,3
6,7.7,2.6,6.9,2.3,Iris-virginica,3
6,6,2.2,5,1.5,Iris-virginica,2
6,6.9,3.2,5.7,2.3,Iris-virginica,3
6,5.6,2.8,4.9,2,Iris-virginica,2
6,7.7,2.8,6.7,2,Iris-virginica,3
6,6.3,2.7,4.9,1.8,Iris-virginica,2
6,6.7,3.3,5.7,2.1,Iris-virginica,3
6,7.2,3.2,6,1.8,Iris-virginica,3
6,6.2,2.8,4.8,1.8,Iris-virginica,2
6,6.1,3,4.9,1.8,Iris-virginica,2
6,6.4,2.8,5.6,2.1,Iris-virginica,2
6,7.2,3,5.8,1.6,Iris-virginica,3
6,7.4,2.8,6.1,1.9,Iris-virginica,3
6,7.9,3.8,6.4,2,Iris-virginica,3
6,6.4,2.8,5.6,2.2,Iris-virginica,2
6,6.3,2.8,5.1,1.5,Iris-virginica,2
6,6.1,2.6,5.6,1.4,Iris-virginica,2
6,7.7,3,6.1,2.3,Iris-virginica,3
6,6.3,3.4,5.6,2.4,Iris-virginica,3
6,6.4,3.1,5.5,1.8,Iris-virginica,2
6,6,3,4.8,1.8,Iris-virginica,2
6,6.9,3.1,5.4,2.1,Iris-virginica,3
6,6.7,3.1,5.6,2.4,Iris-virginica,3
6,6.9,3.1,5.1,2.3,Iris-virginica,2
6,5.8,2.7,5.1,1.9,Iris-virginica,2
6,6.8,3.2,5.9,2.3,Iris-virginica,3
6,6.7,3.3,5.7,2.5,Iris-virginica,3
6,6.7,3,5.2,2.3,Iris-virginica,2
6,6.3,2.5,5,1.9,Iris-virginica,2
6,6.5,3,5.2,2,Iris-virginica,2
6,6.2,3.4,5.4,2.3,Iris-virginica,2
6,5.9,3,5.1,1.8,Iris-virginica,2
7,5.1,3.5,1.4,0.2,Iris-setosa,5
7,4.9,3,1.4,0.2,Iris-setosa,2
7,4.7,3.2,1.3,0.2,Iris-setosa,5
7,4.6,3.1,1.5,0.2,Iris-setosa,5
7,5,3.6,1.4,0.2,Iris-setosa,5
7,5.4,3.9,1.7,0.4,Iris-setosa,4
7,4.6,3.4,1.4,0.3,Iris-setosa,5
7,5,3.4,1.5,0.2,Iris-setosa,5
7,4.4,2.9,1.4,0.2,Iris-setosa,5
7,4.9,3.1,1.5,0.1,Iris-setosa,2
7,5.4,3.7,1.5,0.2,Iris-setosa,4
7,4.8,3.4,1.6,0.2,Iris-setosa,5
7,4.8,3,1.4,0.1,Iris-setosa,2
7,4.3,3,1.1,0.1,Iris-setosa,5
7,5.8,4,1.2,0.2,Iris-setosa,4
7,5.7,4.4,1.5,0.4,Iris-setosa,4
7,5.4,3.9,1.3,0.4,Iris-setosa,4
7,5.1,3.5,1.4,0.3,Iris-setosa,5
7,5.7,3.8,1.7,0.3,Iris-setosa,4
7,5.1,3.8,1.5,0.3,Iris-setosa,4
7,5.4,3.4,1.7,0.2,Iris-setosa,4
7,5.1,3.7,1.5,0.4,Iris-setosa,4
7,4.6,3.6,1,0.2,Iris-setosa,5
7,5.1,3.3,1.7,0.5,Iris-setosa,2
7,4.8,3.4,1.9,0.2,Iris-setosa,5
7,5,3,1.6,0.2,Iris-setosa,2
7,5,3.4,1.6,0.4,Iris-setosa,5
7,5.2,3.5,1.5,0.2,Iris-setosa,4
7,5.2,3.4,1.4,0.2,Iris-setosa,2
7,4.7,3.2,1.6,0.2,Iris-setosa,5
7,4.8,3.1,1.6,0.2,Iris-setosa,2
7,5.4,3.4,1.5,0.4,Iris-setosa,4
7,5.2,4.1,1.5,0.1,Iris-setosa,4
7,5.5,4.2,1.4,0.2,Iris-setosa,4
7,4.9,3.1,1.5,0.1,Iris-setosa,2
7,5,3.2,1.2,0.2,Iris-setosa,2
7,5.5,3.5,1.3,0.2,Iris-setosa,4
7,4.9,3.1,1.5,0.1,Iris-setosa,2
7,4.4,3,1.3,0.2,Iris-setosa,5
7,5.1,3.4,1.5,0.2,Iris-setosa,2
7,5,3.5,1.3,0.3,Iris-setosa,5
7,4.5,2.3,1.3,0.3,Iris-setosa,2
7,4.4,3.2,1.3,0.2,Iris-setosa,5
7,5,3.5,1.6,0.6,Iris-setosa,5
7,5.1,3.8,1.9,0.4,Iris-setosa,4
7,4.8,3,1.4,0.3,Iris-setosa,2
7,5.1,3.8,1.6,0.2,Iris-setosa,4
7,4.6,3.2,1.4,0.2,Iris-setosa,5
7,5.3,3.7,1.5,0.2,Iris-setosa,4
7,5,3.3,1.4,0.2,Iris-setosa,2
7,7,3.2,4.7,1.4,Iris-versicolor,1
7,6.4,3.2,4.5,1.5,Iris-versicolor,1
7,6.9,3.1,4.9,1.5,Iris-versicolor,1
7,5.5,2.3,4,1.3,Iris-versicolor,3
7,6.5,2.8,4.6,1.5,Iris-versicolor,1
7,5.7,2.8,4.5,1.3,Iris-versicolor,3
7,6.3,3.3,4.7,1.6,Iris-versicolor,1
7,4.9,2.4,3.3,1,Iris-versicolor,3
7,6.6,2.9,4.6,1.3,Iris-versicolor,1
7,5.2,2.7,3.9,1.4,Iris-versicolor,3
7,5,2,3.5,1,Iris-versicolor,3
7,5.9,3,4.2,1.5,Iris-versicolor,3
7,6,2.2,4,1,Iris-versicolor,3
7,6.1,2.9,4.7,1.4,Iris-versicolor,1
7,5.6,2.9,3.6,1.3,Iris-versicolor,3
7,6.7,3.1,4.4,1.4,Iris-versicolor,1
7,5.6,3,4.5,1.5,Iris-versicolor,3
7,5.8,2.7,4.1,1,Iris-versicolor,3
7,6.2,2.2,4.5,1.5,Iris-versicolor,1
7,5.6,2.5,3.9,1.1,Iris-versicolor,3
7,5.9,3.2,4.8,1.8,Iris-versicolor,6
7,6.1,2.8,4,1.3,Iris-versicolor,3
7,6.3,2.5,4.9,1.5,Iris-versicolor,1
7,6.1,2.8,4.7,1.2,Iris-versicolor,1
7,6.4,2.9,4.3,1.3,Iris-versicolor,1
7,6.6,3,4.4,1.4,Iris-versicolor,1
7,6.8,2.8,4.8,1.4,Iris-versicolor,1
7,6.7,3,5,1.7,Iris-versicolor,1
7,6,2.9,4.5,1.5,Iris-versicolor,1
7,5.7,2.6,3.5,1,Iris-versicolor,3
7,5.5,2.4,3.8,1.1,Iris-versicolor,3
7,5.5,2.4,3.7,1,Iris-versicolor,3
7,5.8,2.7,3.9,1.2,Iris-versicolor,3
7,6,2.7,5.1,1.6,Iris-versicolor,6
7,5.4,3,4.5,1.5,Iris-versicolor,3
7,6,3.4,4.5,1.6,Iris-versicolor,1
7,6.7,3.1,4.7,1.5,Iris-versicolor,1
7,6.3,2.3,4.4,1.3,Iris-versicolor,1
7,5.6,3,4.1,1.3,Iris-versicolor,3
7,5.5,2.5,4,1.3,Iris-versicolor,3
7,5.5,2.6,4.4,1.2,Iris-versicolor,3
7,6.1,3,4.6,1.4,Iris-versicolor,1
7,5.8,2.6,4,1.2,Iris-versicolor,3
7,5,2.3,3.3,1,Iris-versicolor,3
7,5.6,2.7,4.2,1.3,Iris-versicolor,3
7,5.7,3,4.2,1.2,Iris-versicolor,3
7,5.7,2.9,4.2,1.3,Iris-versicolor,3
7,6.2,2.9,4.3,1.3,Iris-versicolor,1
7,5.1,2.5,3,1.1,Iris-versicolor,3
7,5.7,2.8,4.1,1.3,Iris-versicolor,3
7,6.3,3.3,6,2.5,Iris-virginica,0
7,5.8,2.7,5.1,1.9,Iris-virginica,6
7,7.1,3,5.9,2.1,Iris-virginica,0
7,6.3,2.9,5.6,1.8,Iris-virginica,6
7,6.5,3,5.8,2.2,Iris-virginica,0
7,7.6,3,6.6,2.1,Iris-virginica,0
7,4.9,2.5,4.5,1.7,Iris-virginica,3
7,7.3,2.9,6.3,1.8,Iris-virginica,0
7,6.7,2.5,5.8,1.8,Iris-virginica,0
7,7.2,3.6,6.1,2.5,Iris-virginica,0
7,6.5,3.2,5.1,2,Iris-virginica,6
7,6.4,2.7,5.3,1.9,Iris-virginica,6
7,6.8,3,5.5,2.1,Iris-virginica,0
7,5.7,2.5,5,2,Iris-virginica,6
7,5.8,2.8,5.1,2.4,Iris-virginica,6
7,6.4,3.2,5.3,2.3,Iris-virginica,6
7,6.5,3,5.5,1.8,Iris-virginica,6
